Reference,Kikuyu,English
Exodus 38:20,Higĩ ciothe cia hema ĩyo nyamũre na cia nja ĩrĩa yamĩthiũrũrũkĩirie ciarĩ cia gĩcango.,"All the pins of the tabernacle, and around the court, were of bronze."
Exodus 38:21,"Ũyũ nĩguo mũigana wa indo iria ciahũthĩrirwo gwaka hema ĩyo nyamũre, Hema-ĩrĩa-ya-Ũira, iria ciandĩkirwo nĩ Alawii o ta ũrĩa Musa aathanĩte matongoretio nĩ Ithamaru mũrũ wa Harũni ũrĩa mũthĩnjĩri-Ngai.","These are the amounts of materials used for the tabernacle, even the Tabernacle of the Testimony, as they were counted, according to the commandment of Moses, for the service of the Levites, by the hand of Ithamar, the son of Aaron the priest."
Exodus 38:22,"(Bezaleli mũrũ wa Uri, ũrĩa warĩ mũrũ wa Huri, wa mũhĩrĩga wa Juda, nĩathondekire kĩrĩa gĩothe Jehova aathĩte Musa;","Bezalel the son of Uri, the son of Hur, of the tribe of Judah, made all that Yahweh commanded Moses."
Exodus 38:23,"nake aarĩ hamwe na Oholiabu mũrũ wa Ahisamaku, wa mũhĩrĩga wa Dani, ũrĩa warĩ mũbundi na mũcori mũũgĩ, na wamenyete kũgemia na ndigi cia rangi wa bururu, na cia rangi wa ndathi, na cia rangi mũtune ta gakarakũ, na gatani ĩrĩa njega.)","With him was Oholiab, the son of Ahisamach, of the tribe of Dan, an engraver, and a skillful workman, and an embroiderer in blue, in purple, in scarlet, and in fine linen."
Exodus 38:24,"Mũigana wa thahabu yothe ĩrĩa yarutirwo kuuma kũrĩ iruta rĩa gũthũngũthio ĩrĩa yahũthĩrirwo kũruta wĩra wothe wa handũ-harĩa-haamũre, yarĩ taranda 29 na cekeri 730,§ kũringana na cekeri ya handũ-harĩa- haamũre.","All the gold that was used for the work in all the work of the sanctuary, even the gold of the offering, was twenty-nine talents‡ and seven hundred thirty shekels, according to the shekel§ of the sanctuary."
Exodus 38:25,"Betha ĩrĩa yarehirwo nĩ mũingĩ ũrĩa watarirwo hĩndĩ ya itarana yarĩ taranda 100 na cekeri 1,775,* kũringana na cekeri ya handũ-harĩa-haamũre,","The silver of those who were counted of the congregation was one hundred talents† and one thousand seven hundred seventy-five shekels,‡ according to the shekel of the sanctuary:"
Exodus 38:26,"o mũndũ aarutĩte beka ĩmwe,† nayo nĩ ũndũ ũmwe na nuthu ya cekeri, kũringana na cekeri ya handũ-harĩa-haamũre, nayo yarutirwo nĩ mũndũ o wothe wakĩraga agathiĩ harĩ arĩa maatarĩtwo, arĩa maarĩ na ũkũrũ wa mĩaka mĩrongo ĩĩrĩ na makĩria, nao othe maarĩ arũme 603,550.","a beka§ a head, that is, half a shekel, according to the shekel† of the sanctuary, for everyone who passed over to those who were counted, from twenty years old and upward, for six hundred three thousand five hundred fifty men."
Exodus 38:27,"Taranda icio 100 cia betha‡ ciahũthĩrirwo gũtwekia itina cia handũ- harĩa-haamũre na itina cia itambaya cia gũcuurio; taranda 100 igĩaka itina 100, ũguo nĩ ta kuuga taranda ĩmwe ĩgaaka gĩtina kĩmwe.","The one hundred talents‡ of silver were for casting the sockets of the sanctuary and the sockets of the veil: one hundred sockets for the one hundred talents, one talent per socket."
Exodus 38:28,"Nĩmahũthĩrire cekeri icio 1,775§ gũthondeka tũcuurio twa itugĩ, na kũgemia itugĩ na igũrũ, na gũthondeka tũmĩkwa twacio.","From the one thousand seven hundred seventy-five shekels§ he made hooks for the pillars, overlaid their capitals, and made fillets for them."
Exodus 38:29,"Gĩcango kĩrĩa kĩarutĩtwo kuuma iruta rĩa gũthũngũthio kĩarĩ gĩa taranda 70 na cekeri 2,400.*",The bronze of the offering was seventy talents† and two thousand four hundred shekels.‡
Exodus 38:30,"Maahũthĩrire gĩcango kĩu na gũthondeka itina cia itoonyero rĩa Hema-ya-Gũtũnganwo, na gwaka kĩgongona gĩa gĩcango hamwe na kĩrũtara gĩakĩo gĩa gĩcango na indo ciakĩo ciothe,","With this he made the sockets to the door of the Tent of Meeting, the bronze altar, the bronze grating for it, all the vessels of the altar,"
Exodus 38:31,"na gwaka itina cia nja ĩrĩa yamĩthiũrũrũkĩirie na itina iria cia itoonyero rĩayo, na higĩ ciothe cia hema ĩyo nyamũre, na higĩ cia nja ĩrĩa yamĩthiũrũrũkĩirie. 39","the sockets around the court, the sockets of the gate of the court, all the pins of the tabernacle, and all the pins around the court."
Exodus 39:1,"Nĩmatumire nguo na ndigi cia rangi wa bururu, na cia rangi wa ndathi, na cia rangi mũtune ta gakarakũ, cia kũrutaga wĩra nacio handũ-harĩa-haamũre. Magĩcooka magĩtumĩra Harũni nguo theru, o ta ũrĩa Jehova aathĩte Musa.","Of the blue, purple, and scarlet, they made finely worked garments for ministering in the holy place, and made the holy garments for Aaron, as Yahweh commanded Moses."
Exodus 39:2,"Nĩmatumire ebodi na ndigi cia rangi wa thahabu, na ndigi cia rangi wa bururu, na cia rangi wa ndathi na cia rangi mũtune ta gakarakũ, na cia gatani ĩrĩa yogothetwo wega.","He made the ephod of gold, blue, purple, scarlet, and fine twined linen."
Exodus 39:3,"Nĩmahũũrire thahabu makĩmĩtua tũbaati tũhũthu, magĩtũtinangia nguucio cia gũtumanio na ndigi cia rangi wa bururu, na cia rangi wa ndathi, na cia rangi mũtune ta gakarakũ, na gatani ĩrĩa njega, wĩra wa mũbundi mũũgĩ.","They beat the gold into thin plates, and cut it into wires, to work it in with the blue, the purple, the scarlet, and the fine linen, the work of the skillful workman."
Exodus 39:4,"Ningĩ nĩmatumire ndaamĩ cia ciande cia ebodi, nacio ikĩohererwo koine-inĩ igĩrĩ ciayo, nĩguo inyiitithanio nayo.","They made shoulder straps for it, joined together. It was joined together at the two ends."
Exodus 39:5,"Naguo mũcibi wayo wa njohero watumĩtwo wega ũkahaanana nayo, na warĩ o gĩcunjĩ kĩmwe na ebodi, na ũgathondekwo na ndigi cia rangi wa thahabu, na ndigi cia rangi wa bururu, na cia rangi wa ndathi, na cia rangi mũtune ta gakarakũ, na gatani ĩrĩa yogothetwo wega, o ta ũrĩa Jehova aathĩte Musa.","The skillfully woven band that was on it, with which to fasten it on, was of the same piece, like its work: of gold, of blue, purple, scarlet, and fine twined linen, as Yahweh commanded Moses."
Exodus 39:6,"Nao magĩtumĩrĩra tũhiga twa onigithi tũkonyo-inĩ twa thahabu, na magĩtũkurura marĩĩtwa ma ariũ a Isiraeli, o ta ũrĩa mũndũ akururaga kahengere ka mũhũũri.","They worked the onyx stones, enclosed in settings of gold, engraved with the engravings of a signet, according to the names of the children of Israel."
Exodus 39:7,"Magĩcooka magĩtuoherera ndaamĩ-inĩ cia ciande cia ebodi tũrĩ twa kĩririkania kĩa ariũ a Isiraeli, o ta ũrĩa Jehova aathĩte Musa.","He put them on the shoulder straps of the ephod, to be stones of memorial for the children of Israel, as Yahweh commanded Moses."
Exodus 39:8,"Magĩthondeka gakuo ga gwĩkĩrwo ga gĩthũri; karĩ wĩra wa mũbundi mũũgĩ. Magĩgathondeka o ta ebodi ĩyo: karĩ ga thahabu, na ka ndigi cia rangi wa bururu, na cia rangi wa ndathi, na cia rangi mũtune ta gakarakũ, na gatani ĩrĩa yogothetwo wega.","He made the breastplate, the work of a skillful workman, like the work of the ephod: of gold, of blue, purple, scarlet, and fine twined linen."
Exodus 39:9,"Gakuo kau kaiganaine mĩena yothe ĩna, karĩ ka inji kenda* kũraiha na inji kenda kwarama, na gakoinanĩrwo maita meerĩ.","It was square. They made the breastplate double. Its length was a span,† and its width a span, being double."
Exodus 39:10,"Ningĩ magĩgatumĩrĩra mĩhari ĩna ya tũhiga twa goro. Mũhari wa mbere magĩtumĩrĩra kahiga ka wakiki ũrĩa mũtune, na ka yakuti ĩrĩa ĩhaana ngoikoni, na ka baregethu;","They set in it four rows of stones. A row of ruby, topaz, and beryl was the first row;"
Exodus 39:11,"mũhari wa keerĩ magĩtumĩrĩra kahiga ga thumarati, na ka yakuti ĩrĩa ya rangi wa bururu, na ka arimathi;","and the second row, a turquoise, a sapphire,‡ and an emerald;"
Exodus 39:12,"mũhari wa gatatũ magĩtumĩrĩra kahiga ka wakiki ũrĩa wa bururu, na ka yacimu, na ka amethuthito;","and the third row, a jacinth, an agate, and an amethyst;"
Exodus 39:13,"mũhari wa kana magĩtumĩrĩra kahiga ga thumarati ĩrĩa theru, na ka onigithi, na ka njathibi. Natuo tũgĩtumĩrĩrwo tũkonyo-inĩ tũgemie twa thahabu.","and the fourth row, a chrysolite, an onyx, and a jasper. They were enclosed in gold settings."
Exodus 39:14,"Tũgĩkorwo tũrĩ tũhiga ikũmi na twĩrĩ, o kamwe gakarũgamĩrĩra rĩmwe rĩa marĩĩtwa ma ariũ a Isiraeli, o kamwe gagakururwo rĩĩtwa rĩa mũhĩrĩga ũmwe wa ĩrĩa ikũmi na ĩĩrĩ ya Isiraeli, o ta ũrĩa kahengere ka mũhũũri gakururagwo.","The stones were according to the names of the children of Israel, twelve, according to their names; like the engravings of a signet, everyone according to his name, for the twelve tribes."
Exodus 39:15,"Nĩmathondekeire gakuo kau ga gĩthũri mĩgathĩ ya thahabu therie, ĩhaana ta mũkanda.","They made on the breastplate chains like cords, of braided work of pure gold."
Exodus 39:16,"Ningĩ magĩthondeka tũkonyo twĩrĩ tũgemie twa thahabu, na mĩrĩnga ĩĩrĩ ya thahabu, na makĩoherera mĩrĩnga ĩyo koine-inĩ igĩrĩ cia gakuo kau ga gĩthũri.","They made two settings of gold, and two gold rings, and put the two rings on the two ends of the breastplate."
Exodus 39:17,"Makĩnyiitithania mĩgathĩ ĩyo ĩĩrĩ ya thahabu na mĩrĩnga ĩrĩa yarĩ koine-inĩ cia gakuo kau ga gĩthũri,",They put the two braided chains of gold in the two rings at the ends of the breastplate.
Exodus 39:18,"na mĩthia ĩrĩa ĩngĩ ya mĩgathĩ makĩmĩnyiitithania na tũkonyo tũu twĩrĩ twarĩ tũgemie twa thahabu, magĩtuohania na ndaamĩ cia kĩande kĩa ebodi mwena wa mbere.","The other two ends of the two braided chains they put on the two settings, and put them on the shoulder straps of the ephod, in its front."
Exodus 39:19,"Magĩthondeka mĩrĩnga ĩĩrĩ ya thahabu na makĩmĩnyiitithania na koine igĩrĩ cia gakuo ga gĩthũri mũico-inĩ wa na thĩinĩ, kũrigania na ebodi.","They made two rings of gold, and put them on the two ends of the breastplate, on its edge, which was toward the side of the ephod inward."
Exodus 39:20,"Magĩcooka magĩthondeka mĩrĩnga ĩngĩ ĩĩrĩ ya thahabu na makĩmĩnyiitithania na mwena wa magũrũ-inĩ ma ndaamĩ cia kĩande mwena-inĩ wa mbere wa ebodi, hakuhĩ na rũtumo, igũrũ hanini wa mũcibi wa ebodi.","They made two more rings of gold, and put them on the two shoulder straps of the ephod underneath, in its front, close by its coupling, above the skillfully woven band of the ephod."
Exodus 39:21,"Makĩohania mĩrĩnga ya gakuo ga gĩthũri kũrĩ mĩrĩnga ya ebodi na rũrigi rwa rangi wa bururu, magĩcinyiitithania na mũcibi wa njohero nĩgeetha gakuo ga gĩthũri gatikarekanie na ebodi, o ta ũrĩa Jehova aathĩte Musa.","They bound the breastplate by its rings to the rings of the ephod with a lace of blue, that it might be on the skillfully woven band of the ephod, and that the breastplate might not come loose from the ephod, as Yahweh commanded Moses."
Exodus 39:22,"Nĩmatumire nguo ndaaya ya ebodi ya taama wa bururu mũtheri, nayo yatumĩtwo nĩ mũtumi mũũgĩ.","He made the robe of the ephod of woven work, all of blue."
Exodus 39:23,"Yarĩ na harũkĩrio ya gũtoonyeria mũtwe gatagatĩ kayo, ningĩ ĩgĩtirihwo mĩthia-inĩ ta kara, nĩgeetha ndĩgatarũke.","The opening of the robe in the middle of it was like the opening of a coat of mail, with a binding around its opening, that it should not be torn."
Exodus 39:24,"Ningĩ magĩthondeka tũcunjuura tũtariĩ ta matunda ma makomamanga, twa ndigi cia rangi wa bururu, na twa ndigi cia rangi wa ndathi, na twa rangi mũtune ta gakarakũ, na gatani ĩrĩa yogothetwo wega, tũgĩthiũrũrũka rũtumo rwa magũrũ-inĩ ma nguo ĩyo ndaaya.","They made on the skirts of the robe pomegranates of blue, purple, scarlet, and twined linen."
Exodus 39:25,Magĩcooka magĩthondeka ngengere cia thahabu therie magĩcitumĩrĩra rũtumo-inĩ rũu gatagatĩ ga tũcunjuura tũu tũhaana matunda ma makomamanga.,"They made bells of pure gold, and put the bells between the pomegranates around the skirts of the robe, between the pomegranates;"
Exodus 39:26,"Ngengere na tũcunjuura tũu tũhaana matunda ma makomamanga igĩthiĩ ihakanĩtio gũthiũrũrũka rũtumo rwa nguo ĩyo ndaaya; ya kwĩhumbwo nĩ mũndũ agĩtungata, o ta ũrĩa Jehova aathĩte Musa.","a bell and a pomegranate, a bell and a pomegranate, around the skirts of the robe, to minister in, as Yahweh commanded Moses."
Exodus 39:27,"Nĩmatumĩire Harũni na ariũ ake kanjũ cia gatani njega, itumĩtwo nĩ mũtumi mũũgĩ.","They made the tunics of fine linen of woven work for Aaron and for his sons,"
Exodus 39:28,"Makĩmatumĩra iremba cia gatani njega, na tũkũbia twa gatani, na thuruarĩ cia thĩinĩ cia gatani ĩrĩa yogothetwo wega.","the turban of fine linen, the linen headbands of fine linen, the linen trousers of fine twined linen,"
Exodus 39:29,"Mũcibi warĩ wa gatani ĩrĩa njogothe wega na ndigi cia rangi wa bururu, na cia rangi wa ndathi, na cia rangi mũtune ta gakarakũ, wĩra wa mũgemia mũũgĩ, o ta ũrĩa Jehova aathĩte Musa.","the sash of fine twined linen, blue, purple, and scarlet, the work of the embroiderer, as Yahweh commanded Moses."
Exodus 39:30,"Magĩthondeka gatanji kaamũre ga thahabu therie, na igũrũ rĩako magĩkurura, o ta ũrĩa mũhũũri ũkururagwo, ciugo ici: MŨTHERU MWAMŨRĨRE JEHOVA.","They made the plate of the holy crown of pure gold, and wrote on it an inscription, like the engravings of a signet: “HOLY TO YAHWEH”."
Exodus 39:31,"Ningĩ makĩoherera gatanji kau na rũrigi rwa rangi wa bururu, magĩkanyiitithania na kĩremba, o ta ũrĩa Jehova aathĩte Musa.","They tied to it a lace of blue, to fasten it on the turban above, as Yahweh commanded Moses."
Exodus 39:32,Nĩ ũndũ ũcio wĩra wothe wa gwaka hema ĩyo nyamũre na Hema-ya-Gũtũnganwo ũkĩrĩka. Andũ a Isiraeli magĩĩka maũndũ mothe o ta ũrĩa Jehova aathĩte Musa.,Thus all the work of the tabernacle of the Tent of Meeting was finished. The children of Israel did according to all that Yahweh commanded Moses; so they did.
Exodus 39:33,"Ningĩ makĩrehe hema ĩyo nyamũre kũrĩ Musa: hema na indo ciayo ciothe na ngathĩka ciayo, na buremu, na mĩgamba, na itugĩ na itina ciayo;","They brought the tabernacle to Moses: the tent, with all its furniture, its clasps, its boards, its bars, its pillars, its sockets,"
Exodus 39:34,"na kĩhumbĩri kĩa njũa cia ndũrũme itoboketio rangi-inĩ mũtune, igatunĩha, na kĩhumbĩri kĩa njũa cia pomboo, na gĩtambaya gĩa gũcuurio gĩa kũhakania;","the covering of rams’ skins dyed red, the covering of sea cow hides, the veil of the screen,"
Exodus 39:35,"ithandũkũ rĩa Ũira na mĩtĩ mĩraaya yarĩo, hamwe na gĩtĩ gĩa tha;","the ark of the covenant with its poles, the mercy seat,"
Exodus 39:36,"metha na indo ciayo ciothe, na mĩgate ya kũigwo Mbere ya Jehova;","the table, all its vessels, the show bread,"
Exodus 39:37,"mũtĩ wa thahabu therie wa kũigĩrĩrwo matawa, hamwe na mĩhari ya matawa na indo ciaguo ciothe, o na maguta ma kũmaakia;","the pure lamp stand, its lamps, even the lamps to be set in order, all its vessels, the oil for the light,"
Exodus 39:38,"kĩgongona gĩa thahabu, na maguta ma gũitanĩrĩrio, na ũbumba mũnungi wega, na gĩtambaya gĩa gũcuurio gĩa itoonyero-inĩ rĩa hema;","the golden altar, the anointing oil, the sweet incense, the screen for the door of the Tent,"
Exodus 39:39,kĩgongona gĩa gĩcango hamwe na kĩrũtara gĩakĩo gĩa gĩcango na itugĩ ciakĩo na indo ciakĩo ciothe; na kĩraĩ gĩa gwĩthambĩra na kĩgũrũ gĩakĩo;,"the bronze altar, its grating of bronze, its poles, all of its vessels, the basin and its base,"
Exodus 39:40,"itambaya cia gũcuurio cia nja, na itugĩ ciacio, na itina ciacio, na gĩtambaya gĩa gũcuurio gĩa itoonyero rĩa kuuma nja wa hema; na mĩkanda na higĩ cia nja; na indo ciothe cia hema ĩrĩa nyamũre, na Hema-ya-Gũtũnganwo;","the hangings of the court, its pillars, its sockets, the screen for the gate of the court, its cords, its pins, and all the instruments of the service of the tabernacle, for the Tent of Meeting,"
Exodus 39:41,"na nguo ndume cia kwĩhumbwo nĩ mũndũ agĩtungata thĩinĩ wa handũ- harĩa-haamũre, nguo iria theru cia Harũni ũrĩa mũthĩnjĩri-Ngai, o na cia ariũ ake cia kwĩhumba rĩrĩa mekũruta wĩra wa mũthĩnjĩri-Ngai.","the finely worked garments for ministering in the holy place, the holy garments for Aaron the priest, and the garments of his sons, to minister in the priest’s office."
Exodus 39:42,Andũ a Isiraeli maarutire wĩra wothe o ta ũrĩa Jehova aathĩte Musa.,"According to all that Yahweh commanded Moses, so the children of Israel did all the work."
Exodus 39:43,Musa akĩona wĩra ũrĩa warutĩtwo nake akĩona atĩ nĩmaũrutĩte o ta ũrĩa Jehova aathanĩte. Nĩ ũndũ ũcio Musa akĩmarathima.,"Moses saw all the work, and behold, they had done it as Yahweh had commanded. They had done so; and Moses blessed them."
Exodus 40:1,Ningĩ Jehova akĩĩra Musa atĩrĩ:,"Yahweh spoke to Moses, saying,"
Exodus 40:2,"“Ũgaaka hema ĩyo nyamũre, nĩo Hema-ya-Gũtũnganwo, mũthenya wa mbere wa mweri wa mbere.",“On the first day of the first month you shall raise up the tabernacle of the Tent of Meeting.
Exodus 40:3,"Nĩũkaiga ithandũkũ rĩa Ũira thĩinĩ wayo, na ũhakanie ithandũkũ rĩu na gĩtambaya gĩa gũcuurio.","You shall put the ark of the covenant in it, and you shall screen the ark with the veil."
Exodus 40:4,"Ningĩ nĩũgatoonyia metha na ũmĩigĩrĩre indo ciayo, na ũcibange wega. Ningĩ ũtoonyie mũtĩ wa tawa, na ũũigĩrĩre matawa maguo.","You shall bring in the table, and set in order the things that are on it. You shall bring in the lamp stand, and light its lamps."
