Reference,Kikuyu,English
Luke 23:23,"No-o makĩanĩrĩra mategũtigithĩria makiugaga aambwo mũtĩ-igũrũ, nayo mĩgambo ĩyo yao ĩkĩhootana.","But they were urgent with loud voices, asking that he might be crucified. Their voices and the voices of the chief priests prevailed."
Luke 23:24,Nĩ ũndũ ũcio Pilato agĩtua nĩekũmahingĩria o ũguo moorĩtie.,Pilate decreed that what they asked for should be done.
Luke 23:25,"Akĩohora mũndũ ũcio waikĩtio njeera nĩ ũndũ wa kũrutithia ngũĩ na kũũragana, o ũcio moigĩte mohorerwo, nake Pilato akĩneana Jesũ ekwo kũringana na ũrĩa mendaga.","He released him who had been thrown into prison for insurrection and murder, for whom they asked, but he delivered Jesus up to their will."
Luke 23:26,"Na rĩrĩa thigari cioimagaragia Jesũ, ikĩnyiita mũndũ woimaga mĩgũnda-inĩ wetagwo Simoni wa kuuma Kurene. Nacio ikĩmũigĩrĩra mũtharaba wa Jesũ aũkuue na amuume thuutha.","When they led him away, they grabbed one Simon of Cyrene, coming from the country, and laid the cross on him to carry it after Jesus."
Luke 23:27,"Andũ gĩkundi kĩnene makĩmũrũmĩrĩra, hamwe na atumia maagirĩkaga na makarĩra mũno.","A great multitude of the people followed him, including women who also mourned and lamented him."
Luke 23:28,"Nake Jesũ akĩĩhũgũra na kũrĩ o, akĩmeera atĩrĩ, “Inyuĩ aarĩ a Jerusalemu, tigai kũndĩrĩra; mwĩrĩrĩrei inyuĩ ene na ciana cianyu.","But Jesus, turning to them, said, “Daughters of Jerusalem, don’t weep for me, but weep for yourselves and for your children."
Luke 23:29,"Nĩgũkorwo kũrĩ hĩndĩ ĩgooka rĩrĩa mũkoigaga atĩrĩ, ‘Kũrathimwo-rĩ, nĩ atumia arĩa thaata, na nda iria itarĩ ciaciara, o na nyondo iria itarĩ ciongwo!’","For behold, the days are coming in which they will say, ‘Blessed are the barren, the wombs that never bore, and the breasts that never nursed.’"
Luke 23:30,"Hĩndĩ ĩyo “ ‘nĩmakeera irĩma atĩrĩ, “Tũgwĩrei!” o na macooke meere tũrĩma atĩrĩ, “Tũhumbĩrei!” ’","Then they will begin to tell the mountains, ‘Fall on us!’ and tell the hills, ‘Cover us.’*"
Luke 23:31,"Nĩ ũndũ-rĩ, andũ mangĩkorwo nĩmareeka maũndũ maya rĩrĩa mũtĩ ũrĩ mũigũ-rĩ, gũgakĩhaana atĩa woma?”","For if they do these things in the green tree, what will be done in the dry?”"
Luke 23:32,"Na rĩrĩ, andũ angĩ eerĩ ageri ngero, o nao nĩmatwarirwo hamwe nake makooragwo.","There were also others, two criminals, led with him to be put to death."
Luke 23:33,"Rĩrĩa maakinyire karĩma-inĩ handũ heetagwo Ihĩndĩ-rĩa-Mũtwe, makĩmwamba ho hamwe na ageri ngero acio, ũmwe mwena wake wa ũrĩo, na ũrĩa ũngĩ mwena wake wa ũmotho.","When they came to the place that is called “The Skull”, they crucified him there with the criminals, one on the right and the other on the left."
Luke 23:34,"Nake Jesũ akiuga atĩrĩ, “Baba mohere, nĩgũkorwo matiũĩ ũrĩa mareeka.” Nao magĩcuukĩra nguo ciake mĩtĩ, magĩcigayana.","Jesus said, “Father, forgive them, for they don’t know what they are doing.” Dividing his garments among them, they cast lots."
Luke 23:35,"Nao andũ nĩmarũgamĩte hau makĩmwĩrorera: Nao anene nĩmamũnyũrũragia makoiga atĩrĩ, “Nĩarahonokagia andũ arĩa angĩ, nĩehonokie aakorwo nĩwe Kristũ wa Ngai, Ũrĩa wake Mũthuure.”","The people stood watching. The rulers with them also scoffed at him, saying, “He saved others. Let him save himself, if this is the Christ of God, his chosen one!”"
Luke 23:36,"Thigari o nacio igĩũka, ikĩmũnyũrũria. Ikĩmũkundia thiki,*","The soldiers also mocked him, coming to him and offering him vinegar,"
Luke 23:37,"ikĩmwĩra atĩrĩ, “Akorwo nĩwe Mũthamaki wa Ayahudi, wĩhonokie.”","and saying, “If you are the King of the Jews, save yourself!”"
Luke 23:38,Na nĩ haarĩ maandĩko maandĩkĩtwo igũrũ rĩake atĩrĩ: ŨYŨ NĨWE MŨTHAMAKI WA AYAHUDI.,"An inscription was also written over him in letters of Greek, Latin, and Hebrew: “THIS IS THE KING OF THE JEWS.”"
Luke 23:39,"Ũmwe wa ageri ngero acio maambanĩirio nake akĩmũruma, akĩmwĩra atĩrĩ, “Githĩ wee tiwe Kristũ? Wĩhonokie, na ũtũhonokie!”","One of the criminals who was hanged insulted him, saying, “If you are the Christ, save yourself and us!”"
Luke 23:40,"No mũgeri ngero ũcio ũngĩ akĩmũkaania, akĩmũũria atĩrĩ, “Ndũngĩĩtigĩra Ngai, kuona atĩ ũtuĩrĩirwo o ũrĩa atuĩrĩirwo?","But the other answered, and rebuking him said, “Don’t you even fear God, seeing you are under the same condemnation?"
Luke 23:41,"Ithuĩ tũherithĩtio na kĩhooto, nĩgũkorwo tũraherithĩrio ũrĩa twĩkĩte. No rĩrĩ, mũndũ ũyũ ndarĩ ũndũ mũũru ekĩte.”","And we indeed justly, for we receive the due reward for our deeds, but this man has done nothing wrong.”"
Luke 23:42,"Agĩcooka akĩĩra Jesũ atĩrĩ, “Ĩtĩkĩra gũkandirikana rĩrĩa ũgooka ũthamaki-inĩ waku.”","He said to Jesus, “Lord, remember me when you come into your Kingdom.”"
Luke 23:43,"Nake Jesũ akĩmũcookeria atĩrĩ, “Ngũkwĩra na ma, ũmũthĩ nĩũrĩkorwo hamwe na niĩ ikenero.”","Jesus said to him, “Assuredly I tell you, today you will be with me in Paradise.”"
Luke 23:44,"Na rĩrĩ, kwarĩ ta thaa thita cia mũthenya, naguo bũrũri wothe ũkĩgĩa nduma nginya thaa kenda,","It was now about the sixth hour,‡ and darkness came over the whole land until the ninth hour.§"
Luke 23:45,tondũ riũa nĩrĩatigire kwara. Nakĩo gĩtambaya kĩa hekarũ gĩgĩatũkana maita meerĩ.,"The sun was darkened, and the veil of the temple was torn in two."
Luke 23:46,"Nake Jesũ akĩanĩrĩra na mũgambo mũnene, akiuga atĩrĩ, “Baba, roho wakwa ndaũiga moko-inĩ maku.” Aarĩkia kuuga ũguo, agĩtuĩkana.","Jesus, crying with a loud voice, said, “Father, into your hands I commit my spirit!” Having said this, he breathed his last."
Luke 23:47,"Rĩrĩa mũnene wa gĩkundi gĩa thigari igana oonire ũrĩa gwekĩka, akĩgooca Ngai, akiuga atĩrĩ, “Ti- itheru ũyũ oima mũndũ mũthingu.”","When the centurion saw what was done, he glorified God, saying, “Certainly this was a righteous man.”"
Luke 23:48,"Rĩrĩa andũ arĩa othe maarũgamĩte hau kwĩrorera moonire ũrĩa gwekĩka, makĩinũka methikĩire, na makĩĩhũũraga ithũri nĩ kĩeha.","All the multitudes that came together to see this, when they saw the things that were done, returned home beating their chests."
Luke 23:49,"No arĩa othe maamũũĩ, o hamwe na atumia arĩa maamũrũmĩrĩire kuuma Galili, makĩrũgama o haraaya, meroreire maũndũ macio.","All his acquaintances and the women who followed with him from Galilee stood at a distance, watching these things."
Luke 23:50,"Na rĩrĩ, nĩ haarĩ na mũndũ wetagwo Jusufu, mũthuuri wa Kĩama, na aarĩ mũndũ mwega na mũrũngĩrĩru,","Behold, there was a man named Joseph, who was a member of the council, a good and righteous man"
Luke 23:51,"nake ndetĩkanĩtie na ũguo maatuĩte na mageeka. Oimĩte itũũra rĩa Arimathea, bũrũri wa Judea, na nĩetagĩrĩra ũthamaki wa Ngai.","(he had not consented to their counsel and deed), from Arimathaea, a city of the Jews, who was also waiting for God’s Kingdom."
Luke 23:52,"Nake agĩthiĩ kũrĩ Pilato, akĩhooya etĩkĩrio akuue mwĩrĩ wa Jesũ.†","This man went to Pilate, and asked for Jesus’ body."
Luke 23:53,"Nake agĩcuurũria mwĩrĩ wa Jesũ mũtharaba-inĩ, akĩũkũnja na taama wa gatani, agĩcooka akĩũiga thĩinĩ wa mbĩrĩra yenjetwo rwaro-inĩ rwa ihiga, nayo ndĩakoretwo ĩigĩtwo mũndũ.","He took it down and wrapped it in a linen cloth, and laid him in a tomb that was cut in stone, where no one had ever been laid."
Luke 23:54,"Na mũthenya ũcio warĩ wa Ihaarĩria, nayo Thabatũ yarĩ hakuhĩ kwambĩrĩria.","It was the day of the Preparation, and the Sabbath was drawing near."
Luke 23:55,"Nao atumia arĩa moimĩte na Jesũ Galili makĩrũmĩrĩra Jusufu, makĩona mbĩrĩra na makĩona ũrĩa mwĩrĩ wake waigirwo ho.","The women who had come with him out of Galilee followed after, and saw the tomb and how his body was laid."
Luke 23:56,"Magĩcooka makĩinũka, makĩhaarĩria mahuti manungi wega na maguta manungi wega. No rĩrĩ, mũthenya wa Thabatũ makĩhurũka kũringana na ũrĩa gwathanĩtwo.",They returned and prepared spices and ointments. On the Sabbath they rested according to the commandment.
Luke 24:1,"Na rĩrĩ, mũthenya wa kwambĩrĩria kiumia, rũciinĩ tene, atumia magĩthiĩ mbĩrĩra-inĩ makuuĩte indo nungi wega iria maathondekete.","But on the first day of the week, at early dawn, they and some others came to the tomb, bringing the spices which they had prepared."
Luke 24:2,"Nao magĩkora ihiga rĩgaragarĩtio rĩkeherio mũromo-inĩ wa mbĩrĩra,",They found the stone rolled away from the tomb.
Luke 24:3,"no rĩrĩa maatoonyire, matiigana gũkora mwĩrĩ wa Mwathani Jesũ.","They entered in, and didn’t find the Lord Jesus’ body."
Luke 24:4,"Na rĩrĩa maagegete nĩ ũhoro ũcio, makiumĩrĩrwo o rĩmwe nĩ arũme eerĩ mehumbĩte nguo njerũ ciakengaga mũno, makĩrũgama hakuhĩ nao.","While they were greatly perplexed about this, behold, two men stood by them in dazzling clothing."
Luke 24:5,"Nao atumia acio metigĩrĩte mũno, makĩinamĩrĩra, magĩturumithia mothiũ mao thĩ, no arũme acio makĩmooria atĩrĩ, “Mũracaria ũrĩa ũrĩ muoyo kũrĩ arĩa akuũ nĩkĩ?","Becoming terrified, they bowed their faces down to the earth. The men said to them, “Why do you seek the living among the dead?"
Luke 24:6,Ndarĩ haha; nĩariũkĩte! Ririkanai ũrĩa aamwĩrire hĩndĩ ĩrĩa aarĩ na inyuĩ Galili atĩ:,"He isn’t here, but is risen. Remember what he told you when he was still in Galilee,"
Luke 24:7,"‘Mũrũ wa Mũndũ no nginya aneanwo moko-inĩ ma andũ ehia, aambwo mũtĩ-igũrũ, na mũthenya wa gatatũ ariũke.’ ”","saying that the Son of Man must be delivered up into the hands of sinful men and be crucified, and the third day rise again?”"
Luke 24:8,Hĩndĩ ĩyo makĩririkana ciugo ciake.,"They remembered his words,"
Luke 24:9,"Na rĩrĩ, maacooka kuuma mbĩrĩra-inĩ, makĩhe arutwo arĩa ikũmi na ũmwe na arĩa angĩ othe ũhoro ũcio.","returned from the tomb, and told all these things to the eleven and to all the rest."
Luke 24:10,"Mariamu Mũmagidali, na Joana, na Mariamu nyina wa Jakubu, na atumia arĩa angĩ maarĩ nao, nĩo meerire atũmwo ũhoro ũcio.","Now they were Mary Magdalene, Joanna, and Mary the mother of James. The other women with them told these things to the apostles."
Luke 24:11,"No-o matiigana gwĩtĩkia atumia acio, tondũ ũhoro ũcio wahaanaga ta ũrimũ kũrĩ o.","These words seemed to them to be nonsense, and they didn’t believe them."
Luke 24:12,"No rĩrĩ, Petero agĩũkĩra, agĩtengʼera mbĩrĩra-inĩ. Na ainamĩrĩra akĩona mataama ma gatani maigĩtwo thĩ marĩ moiki, agĩĩthiĩra agegearĩte nĩ ũndũ wa ũguo gwekĩkĩte.","But Peter got up and ran to the tomb. Stooping and looking in, he saw the strips of linen lying by themselves, and he departed to his home, wondering what had happened."
Luke 24:13,"Na rĩrĩ, mũthenya o ro ũcio arutwo eerĩ a Jesũ maarĩ rũgendo-inĩ magĩthiĩ itũũra rĩetagwo Emau, rĩarĩ ta kilomita ikũmi kuuma Jerusalemu.","Behold, two of them were going that very day to a village named Emmaus, which was sixty stadia† from Jerusalem."
Luke 24:14,Nao nĩmaragia ũhoro wa maũndũ marĩa mothe meekĩkĩte.,They talked with each other about all of these things which had happened.
Luke 24:15,"Na rĩrĩa maathiiaga makĩaragia ũhoro ũcio, Jesũ akĩmoimĩrĩra, agĩtwarana nao;","While they talked and questioned together, Jesus himself came near, and went with them."
Luke 24:16,no matiigana kũrekwo mamũmenye.,But their eyes were kept from recognizing him.
Luke 24:17,"Nake akĩmooria atĩrĩ, “Nĩ ũhoro ũrĩkũ ũcio mũrathiĩ mũkĩaragia?” Nao makĩrũgama matukĩte mothiũ.","He said to them, “What are you talking about as you walk, and are sad?”"
Luke 24:18,"Ũmwe wao, wetagwo Kileopa akĩmũũria atĩrĩ, “Wee kaĩ ũrĩ mũgeni Jerusalemu ũtamenyete maũndũ marĩa mekĩkĩte kuo matukũ-inĩ maya?”","One of them, named Cleopas, answered him, “Are you the only stranger in Jerusalem who doesn’t know the things which have happened there in these days?”"
Luke 24:19,"Nake akĩmooria atĩrĩ, “Nĩ maũndũ marĩkũ?” Nao makĩmũcookeria atĩrĩ, “Nĩ ũhoro wa Jesũ wa Nazarethi, ũrĩa ũraarĩ mũnabii ũrĩ na ũhoti wa ciugo iria araaragia na ciĩko iria areekaga arĩ mbere ya Ngai o na mbere ya andũ othe.","He said to them, “What things?” They said to him, “The things concerning Jesus the Nazarene, who was a prophet mighty in deed and word before God and all the people;"
Luke 24:20,"Athĩnjĩri- Ngai arĩa anene na aathani aitũ maramũneanire atuĩrwo kũũragwo, na maramwambithia mũtĩ-igũrũ.","and how the chief priests and our rulers delivered him up to be condemned to death, and crucified him."
Luke 24:21,"No ithuĩ-rĩ, tũrehokaga atĩ ũcio nĩwe ũgũkũũra andũ Isiraeli. Makĩria ma ũguo, rĩu nĩ mũthenya wa ĩtatũ kuuma maũndũ maya mothe mekĩka.","But we were hoping that it was he who would redeem Israel. Yes, and besides all this, it is now the third day since these things happened."
Luke 24:22,"Hamwe na ũguo atumia amwe aitũ nĩmatũmakirie mũno tondũ megũthiĩte mbĩrĩra-inĩ rũciinĩ tene,","Also, certain women of our company amazed us, having arrived early at the tomb;"
Luke 24:23,"no matinona mwĩrĩ wake. Mokire matwĩra atĩ nĩmonire kĩoneki kĩa araika, arĩa mameerire atĩ arĩ muoyo.","and when they didn’t find his body, they came saying that they had also seen a vision of angels, who said that he was alive."
Luke 24:24,"Nao amwe a thiritũ iitũ nĩmathiire mbĩrĩra-inĩ, na makora o ũguo atumia acio mekuugĩte, no rĩrĩ, we mwene matinamuona.”","Some of us went to the tomb and found it just like the women had said, but they didn’t see him.”"
Luke 24:25,"Nake Jesũ akĩmeera atĩrĩ, “Inyuĩ andũ aya mwagĩte ũũgĩ na mũtihiũhaga gwĩtĩkia maũndũ mothe marĩa anabii moigĩte!","He said to them, “Foolish people, and slow of heart to believe in all that the prophets have spoken!"
Luke 24:26,Githĩ to mũhaka Kristũ ambe anyariirwo na acooke atoonye riiri-inĩ wake?”,Didn’t the Christ have to suffer these things and to enter into his glory?”
Luke 24:27,"Jesũ akĩmataarĩria ũhoro wothe ũrĩa waarĩtio Maandĩko-inĩ ũmũkoniĩ, ambĩrĩirie na maandĩko ma Musa na ma Anabii othe.","Beginning from Moses and from all the prophets, he explained to them in all the Scriptures the things concerning himself."
Luke 24:28,"Na maakuhĩrĩria itũũra rĩrĩa maathiiaga, Jesũ agĩtua taarĩ kũhĩtũka arahĩtũka.","They came near to the village where they were going, and he acted like he would go further."
Luke 24:29,"No makĩmũringĩrĩria na hinya, makĩmwĩra atĩrĩ, “Raarĩrĩra gũkũ na ithuĩ, nĩkũratuka na gũkiriĩ kũgĩa nduma.” Nĩ ũndũ ũcio agĩtoonya aikaranie nao.","They urged him, saying, “Stay with us, for it is almost evening, and the day is almost over.” He went in to stay with them."
Luke 24:30,"Rĩrĩa aikarire metha-inĩ hamwe nao, akĩoya mũgate, agĩcookia ngaatho, akĩwenyũranga, akĩmahe.","When he had sat down at the table with them, he took the bread and gave thanks. Breaking it, he gave it to them."
Luke 24:31,"Hĩndĩ ĩyo makĩhingũka maitho, makĩmũmenya, nake akĩbuĩria, makĩaga kũmuona rĩngĩ.",Their eyes were opened and they recognized him; then he vanished out of their sight.
Luke 24:32,"Nao makĩũrania atĩrĩ, “Githĩ ngoro ciitũ itiikũhĩahĩaga hĩndĩ ĩrĩa ekwaragia na ithuĩ njĩra-inĩ, na agĩtũtaarĩria ũrĩa Maandĩko moigĩte?”","They said to one another, “Weren’t our hearts burning within us while he spoke to us along the way, and while he opened the Scriptures to us?”"
Luke 24:33,"Nao magĩũkĩra o hĩndĩ ĩyo magĩcooka Jerusalemu. Kũu magĩkora arutwo arĩa ikũmi na ũmwe, hamwe na arĩa maarĩ nao monganĩte,","They rose up that very hour, returned to Jerusalem, and found the eleven gathered together, and those who were with them,"
Luke 24:34,"makiugaga atĩrĩ, “Nĩ ma! Mwathani nĩariũkĩte na nĩoimĩrĩire Simoni.”","saying, “The Lord is risen indeed, and has appeared to Simon!”"
Luke 24:35,"Hĩndĩ ĩyo acio eerĩ makĩmeera maũndũ marĩa meekĩkĩte marĩ njĩra-inĩ, na ũrĩa maamenyire Jesũ hĩndĩ ĩrĩa eenyũrire mũgate.","They related the things that happened along the way, and how he was recognized by them in the breaking of the bread."
Luke 24:36,"O makĩaragia ũhoro ũcio, Jesũ akĩrũgama gatagatĩ kao akĩmeera atĩrĩ, “Thayũ ũrogĩa na inyuĩ.”","As they said these things, Jesus himself stood among them, and said to them, “Peace be to you.”"
Luke 24:37,"Nao makĩhahũka na makĩmaka, magĩĩciiria atĩ nĩ ngoma moonaga.","But they were terrified and filled with fear, and supposed that they had seen a spirit."
Luke 24:38,"Nake akĩmooria atĩrĩ, “Mũratangĩka nĩkĩ, na nĩ kĩĩ gĩgũtũma mũgĩe na nganja meciiria-inĩ manyu?","He said to them, “Why are you troubled? Why do doubts arise in your hearts?"
Luke 24:39,"Ta rorai moko makwa na nyarĩrĩ ciakwa. Nĩ niĩ mwene! Huutiai muone; roho ndũrĩ nyama na mahĩndĩ, ta ũrĩa mũrona ndĩ nacio.”","See my hands and my feet, that it is truly me. Touch me and see, for a spirit doesn’t have flesh and bones, as you see that I have.”"
Luke 24:40,"Aarĩkia kuuga ũguo, akĩmoonia moko make na nyarĩrĩ ciake.","When he had said this, he showed them his hands and his feet."
Luke 24:41,"Nao magĩkorwo matarĩ maretĩkia nĩ ũndũ wa ũrĩa makenete na makagega. Nake akĩmooria atĩrĩ, “Mũrĩ na kĩndũ gĩa kũrĩa?”","While they still didn’t believe for joy, and wondered, he said to them, “Do you have anything here to eat?”"
Luke 24:42,Nao makĩmũnengera gĩcunjĩ gĩa thamaki hĩu.,They gave him a piece of a broiled fish and some honeycomb.
Luke 24:43,"Nake agĩkĩoya, akĩrĩa makĩĩonagĩra.","He took them, and ate in front of them."
Luke 24:44,"Akĩmeera atĩrĩ, “Ũũ nĩguo ndamwĩrire hĩndĩ ĩrĩa ndaarĩ na inyuĩ atĩ: Maũndũ mothe marĩa mandĩkĩtwo ũhoro wakwa Watho-inĩ wa Musa, na Maandĩko-inĩ ma Anabii, na Thaburi, no nginya mahingio.”","He said to them, “This is what I told you while I was still with you, that all things which are written in the law of Moses, the prophets, and the psalms concerning me must be fulfilled.”"
